-78.957822,21.280409,-1.771189
-79.073628,20.710269,-1.760233
-79.183086,20.139386,-1.749161
-79.286132,19.567798,-1.737971
-79.382700,18.995545,-1.726663
-79.472723,18.422666,-1.715238
-79.556136,17.849202,-1.703694
-79.632873,17.275191,-1.692033
-79.702869,16.700673,-1.680253
-79.766057,16.125688,-1.668355
-79.822373,15.550275,-1.656339
-79.871749,14.974474,-1.644207
-79.914121,14.398323,-1.631958
-79.949422,13.821863,-1.619594
-79.977587,13.245133,-1.607115
-79.998551,12.668173,-1.594522
-80.012247,12.091022,-1.581817
-80.018609,11.513719,-1.569001
-80.017572,10.936304,-1.556076
-80.009071,10.358817,-1.543048
-79.993042,9.781297,-1.530152
-79.969556,9.203770,-1.517707
-79.938867,8.626247,-1.505739
-79.901242,8.048737,-1.494248
-79.856950,7.471248,-1.483235
-79.806258,6.893789,-1.472699
-79.749432,6.316370,-1.462640
-79.686741,5.738999,-1.453056
-79.618452,5.161685,-1.443945
-79.544832,4.584437,-1.435307
-79.466149,4.007263,-1.427138
-79.382670,3.430173,-1.419437
-79.294662,2.853175,-1.412201
-79.202394,2.276279,-1.405427
-79.106133,1.699492,-1.399114
-79.006145,1.122825,-1.393259
-78.902699,0.546286,-1.387860
-78.796061,-0.030117,-1.382913
-78.686500,-0.606374,-1.378418
-78.574283,-1.182477,-1.374372
-78.459677,-1.758416,-1.370774
-78.342949,-2.334183,-1.367621
-78.224368,-2.909770,-1.364912
-78.104200,-3.485166,-1.362647
-77.982713,-4.060364,-1.360824
-77.860175,-4.635353,-1.359442
